residuals (i.e. ||f(x_n)||),differences (i.e. ||x_n-x_{n-1}||),current point (i.e. x_n)
0.003429994837784505,0.0010933106588535873,"[ 2.67785454e+00  3.86401865e+00  1.99158102e+01  3.22145456e-01
  8.97116229e-02 -9.23777319e-03  1.01777235e-01  4.05774945e-03
  1.68379671e-01  9.19560776e-02]"
0.0033833429053894714,0.001079688994622873,"[ 2.67835881e+00  3.86412325e+00  1.99161605e+01  3.21641188e-01
  8.95567350e-02 -9.22976505e-03  1.01869795e-01  4.06497545e-03
  1.67679087e-01  9.19520402e-02]"
0.00333766517721633,0.0010663446087748043,"[ 2.67885537e+00  3.86422611e+00  1.99165073e+01  3.21144629e-01
  8.94042627e-02 -9.22187487e-03  1.01961137e-01  4.07211356e-03
  1.66985308e-01  9.19499819e-02]"
0.0032929342491995403,0.0010532695573228302,"[ 2.67934439e+00  3.86432726e+00  1.99168509e+01  3.20655609e-01
  8.92541516e-02 -9.21410016e-03  1.02051282e-01  4.07916526e-03
  1.66298230e-01  9.19498372e-02]"
0.003249123683017663,0.0010404561845503142,"[ 2.67982604e+00  3.86442674e+00  1.99171911e+01  3.20173964e-01
  8.91063487e-02 -9.20643848e-03  1.02140254e-01  4.08613204e-03
  1.65617750e-01  9.19515423e-02]"
0.003206207965139488,0.0010278971105281887,"[ 2.68030047e+00  3.86452460e+00  1.99175281e+01  3.19699533e-01
  8.89608030e-02 -9.19888744e-03  1.02228075e-01  4.09301533e-03
  1.64943768e-01  9.19550357e-02]"
0.003164162467906028,0.001015585219235183,"[ 2.68076784e+00  3.86462088e+00  1.99178619e+01  3.19232160e-01
  8.88174644e-02 -9.19144475e-03  1.02314765e-01  4.09981654e-03
  1.64276188e-01  9.19602580e-02]"
0.0031229634125298678,0.0010035136472724526,"[ 2.68122831e+00  3.86471560e+00  1.99181925e+01  3.18771694e-01
  8.86762847e-02 -9.18410815e-03  1.02400345e-01  4.10653704e-03
  1.63614912e-01  9.19671514e-02]"
0.003082587833906021,0.0009916757731528833,"[ 2.68168201e+00  3.86480880e+00  1.99185201e+01  3.18317986e-01
  8.85372169e-02 -9.17687547e-03  1.02484835e-01  4.11317818e-03
  1.62959849e-01  9.19756604e-02]"
0.003043013547130297,0.0009800652070913742,"[ 2.68212911e+00  3.86490053e+00  1.99188445e+01  3.17870895e-01
  8.84002151e-02 -9.16974457e-03  1.02568256e-01  4.11974129e-03
  1.62310906e-01  9.19857309e-02]"
0.0030042191156315445,0.0009686757813319567,"[ 2.68256972e+00  3.86499081e+00  1.99191660e+01  3.17430279e-01
  8.82652352e-02 -9.16271338e-03  1.02650627e-01  4.12622765e-03
  1.61667995e-01  9.19973107e-02]"
0.0029661838208279436,0.0009575015409001288,"[ 2.68300400e+00  3.86507967e+00  1.99194845e+01  3.16996005e-01
  8.81322337e-02 -9.15577988e-03  1.02731967e-01  4.13263854e-03
  1.61031028e-01  9.20103493e-02]"
0.0029288876332241877,0.000946536734838259,"[ 2.68343206e+00  3.86516716e+00  1.99198000e+01  3.16567939e-01
  8.80011689e-02 -9.14894212e-03  1.02812293e-01  4.13897519e-03
  1.60399920e-01  9.20247977e-02]"
0.002892311184870224,0.0009357758078389173,"[ 2.68385405e+00  3.86525329e+00  1.99201127e+01  3.16145954e-01
  8.78719999e-02 -9.14219818e-03  1.02891625e-01  4.14523881e-03
  1.59774586e-01  9.20406084e-02]"
0.0028564357431089004,0.0009252133922800324,"[ 2.68427008e+00  3.86533810e+00  1.99204225e+01  3.15729924e-01
  8.77446870e-02 -9.13554620e-03  1.02969980e-01  4.15143060e-03
  1.59154946e-01  9.20577357e-02]"
0.0028212431855426236,0.0009148443006432162,"[ 2.68468027e+00  3.86542161e+00  1.99207295e+01  3.15319729e-01
  8.76191915e-02 -9.12898435e-03  1.03047375e-01  4.15755172e-03
  1.58540919e-01  9.20761350e-02]"
0.002786715976154468,0.0009046635182750019,"[ 2.68508475e+00  3.86550387e+00  1.99210338e+01  3.14915250e-01
  8.74954760e-02 -9.12251089e-03  1.03123827e-01  4.16360331e-03
  1.57932427e-01  9.20957632e-02]"
0.0027528371425227026,0.0008946661964892225,"[ 2.68548363e+00  3.86558488e+00  1.99213353e+01  3.14516370e-01
  8.73735037e-02 -9.11612407e-03  1.03199352e-01  4.16958649e-03
  1.57329392e-01  9.21165786e-02]"
0.0027195902540708035,0.0008848476460034388,"[ 2.68587702e+00  3.86566469e+00  1.99216341e+01  3.14122979e-01
  8.72532391e-02 -9.10982222e-03  1.03273967e-01  4.17550236e-03
  1.56731740e-01  9.21385409e-02]"
0.0026869594013000423,0.0008752033306386669,"[ 2.68626503e+00  3.86574331e+00  1.99219303e+01  3.13734967e-01
  8.71346476e-02 -9.10360371e-03  1.03347687e-01  4.18135198e-03
  1.56139396e-01  9.21616107e-02]"
0.00265492917595193,0.0008657288613619239,"[ 2.68664777e+00  3.86582077e+00  1.99222239e+01  3.13352228e-01
  8.70176954e-02 -9.09746693e-03  1.03420528e-01  4.18713642e-03
  1.55552289e-01  9.21857502e-02]"
0.002623484652054897,0.0008564199905368131,"[ 2.68702534e+00  3.86589710e+00  1.99225148e+01  3.12974656e-01
  8.69023497e-02 -9.09141032e-03  1.03492505e-01  4.19285669e-03
  1.54970346e-01  9.22109226e-02]"
0.0025926113678084372,0.0008472726064781229,"[ 2.68739785e+00  3.86597232e+00  1.99228032e+01  3.12602152e-01
  8.67885784e-02 -9.08543238e-03  1.03563632e-01  4.19851382e-03
  1.54393500e-01  9.22370922e-02]"
0.002562295308263149,0.0008382827282398516,"[ 2.68776538e+00  3.86604645e+00  1.99230892e+01  3.12234617e-01
  8.66763503e-02 -9.07953161e-03  1.03633924e-01  4.20410878e-03
  1.53821682e-01  9.22642244e-02]"
0.0025325228887556964,0.0008294465006198023,"[ 2.68812804e+00  3.86611952e+00  1.99233726e+01  3.11871955e-01
  8.65656351e-02 -9.07370657e-03  1.03703395e-01  4.20964257e-03
  1.53254825e-01  9.22922857e-02]"
0.0025032809390622044,0.0008207601893941601,"[ 2.68848593e+00  3.86619155e+00  1.99236536e+01  3.11514072e-01
  8.64564031e-02 -9.06795585e-03  1.03772059e-01  4.21511611e-03
  1.52692864e-01  9.23212437e-02]"
0.002474556688233154,0.0008122201767704105,"[ 2.68883912e+00  3.86626255e+00  1.99239321e+01  3.11160876e-01
  8.63486255e-02 -9.06227808e-03  1.03839929e-01  4.22053035e-03
  1.52135734e-01  9.23510668e-02]"
0.0024463377500770303,0.0008038229570197805,"[ 2.68918772e+00  3.86633255e+00  1.99242083e+01  3.10812279e-01
  8.62422742e-02 -9.05667191e-03  1.03907018e-01  4.22588621e-03
  1.51583372e-01  9.23817246e-02]"
0.0024186121092599983,0.000795565132320905,"[ 2.68953181e+00  3.86640158e+00  1.99244821e+01  3.10468193e-01
  8.61373218e-02 -9.05113602e-03  1.03973340e-01  4.23118457e-03
  1.51035717e-01  9.24131873e-02]"
0.002391368107993301,0.0007874434087513281,"[ 2.68987147e+00  3.86646964e+00  1.99247536e+01  3.10128534e-01
  8.60337414e-02 -9.04566914e-03  1.04038907e-01  4.23642633e-03
  1.50492708e-01  9.24454262e-02]"
0.002364594433277348,0.0007794545924885096,"[ 2.69020678e+00  3.86653676e+00  1.99250229e+01  3.09793219e-01
  8.59315070e-02 -9.04027002e-03  1.04103732e-01  4.24161233e-03
  1.49954286e-01  9.24784136e-02]"
0.0023382801046786064,0.0007715955861415499,"[ 2.69053783e+00  3.86660296e+00  1.99252898e+01  3.09462168e-01
  8.58305932e-02 -9.03493744e-03  1.04167826e-01  4.24674344e-03
  1.49420391e-01  9.25121224e-02]"
0.0023124144626115936,0.0007638633852510077,"[ 2.69086470e+00  3.86666826e+00  1.99255545e+01  3.09135301e-01
  8.57309752e-02 -9.02967020e-03  1.04231201e-01  4.25182048e-03
  1.48890967e-01  9.25465263e-02]"
0.0022869871571032834,0.0007562550749431334,"[ 2.69118746e+00  3.86673267e+00  1.99258170e+01  3.08812541e-01
  8.56326287e-02 -9.02446714e-03  1.04293870e-01  4.25684425e-03
  1.48365957e-01  9.25816000e-02]"
0.002261988137016655,0.0007487678266980399,"[ 2.69150619e+00  3.86679621e+00  1.99260773e+01  3.08493815e-01
  8.55355302e-02 -9.01932712e-03  1.04355843e-01  4.26181558e-03
  1.47845307e-01  9.26173188e-02]"
0.0022374076397119157,0.0007413988952849807,"[ 2.69182095e+00  3.86685890e+00  1.99263355e+01  3.08179047e-01
  8.54396565e-02 -9.01424903e-03  1.04417132e-01  4.26673522e-03
  1.47328960e-01  9.26536588e-02]"
0.0022132361811257675,0.000734145615802899,"[ 2.69213183e+00  3.86692076e+00  1.99265916e+01  3.07868168e-01
  8.53449851e-02 -9.00923178e-03  1.04477747e-01  4.27160396e-03
  1.46816866e-01  9.26905967e-02]"
0.0021894645462477687,0.0007270054008466266,"[ 2.69243889e+00  3.86698179e+00  1.99268455e+01  3.07561106e-01
  8.52514942e-02 -9.00427431e-03  1.04537700e-01  4.27642255e-03
  1.46308970e-01  9.27281101e-02]"
0.002166083779977216,0.0007199757377849138,"[ 2.69274221e+00  3.86704203e+00  1.99270974e+01  3.07257793e-01
  8.51591623e-02 -8.99937559e-03  1.04597000e-01  4.28119173e-03
  1.45805222e-01  9.27661771e-02]"
0.0021430851783422176,0.0007130541861676798,"[ 2.69304184e+00  3.86710147e+00  1.99273472e+01  3.06958164e-01
  8.50679683e-02 -8.99453460e-03  1.04655658e-01  4.28591223e-03
  1.45305571e-01  9.28047765e-02]"
0.002120460280065197,0.0007062383752114588,"[ 2.69333785e+00  3.86716014e+00  1.99275950e+01  3.06662152e-01
  8.49778919e-02 -8.98975034e-03  1.04713684e-01  4.29058475e-03
  1.44809967e-01  9.28438877e-02]"
0.0020982008584578683,0.0006995260014020606,"[ 2.69363031e+00  3.86721805e+00  1.99278408e+01  3.06369694e-01
  8.48889131e-02 -8.98502185e-03  1.04771088e-01  4.29521001e-03
  1.44318361e-01  9.28834907e-02]"
0.0020762989136327713,0.0006929148261982703,"[ 2.69391927e+00  3.86727522e+00  1.99280846e+01  3.06080729e-01
  8.48010124e-02 -8.98034818e-03  1.04827880e-01  4.29978868e-03
  1.43830706e-01  9.29235662e-02]"
0.002054746665015671,0.0006864026737967288,"[ 2.69420481e+00  3.86733166e+00  1.99283265e+01  3.05795194e-01
  8.47141707e-02 -8.97572840e-03  1.04884069e-01  4.30432144e-03
  1.43346954e-01  9.29640953e-02]"
0.002033536544146275,0.0006799874290301762,"[ 2.69448697e+00  3.86738738e+00  1.99285665e+01  3.05513031e-01
  8.46283694e-02 -8.97116161e-03  1.04939664e-01  4.30880895e-03
  1.42867058e-01  9.30050599e-02]"
0.0020126611877547456,0.0006736670353075722,"[ 2.69476582e+00  3.86744240e+00  1.99288045e+01  3.05234181e-01
  8.45435903e-02 -8.96664691e-03  1.04994674e-01  4.31325186e-03
  1.42390974e-01  9.30464422e-02]"
0.0019921134311008887,0.0006674394926594685,"[ 2.69504141e+00  3.86749672e+00  1.99290407e+01  3.04958588e-01
  8.44598156e-02 -8.96218345e-03  1.05049109e-01  4.31765081e-03
  1.41918657e-01  9.30882249e-02]"
0.001971886301566092,0.0006613028558433037,"[ 2.69531380e+00  3.86755037e+00  1.99292750e+01  3.04686197e-01
  8.43770280e-02 -8.95777036e-03  1.05102977e-01  4.32200643e-03
  1.41450061e-01  9.31303915e-02]"
0.0019519730124855081,0.0006552552325404144,"[ 2.69558305e+00  3.86760335e+00  1.99295074e+01  3.04416952e-01
  8.42952103e-02 -8.95340683e-03  1.05156286e-01  4.32631932e-03
  1.40985145e-01  9.31729257e-02]"
0.001932366957211646,0.0006492947815959742,"[ 2.69584920e+00  3.86765568e+00  1.99297381e+01  3.04150801e-01
  8.42143461e-02 -8.94909203e-03  1.05209046e-01  4.33059010e-03
  1.40523865e-01  9.32158118e-02]"
0.0019130617033979275,0.0006434197113654044,"[ 2.69611231e+00  3.86770736e+00  1.99299669e+01  3.03887692e-01
  8.41344191e-02 -8.94482518e-03  1.05261264e-01  4.33481936e-03
  1.40066178e-01  9.32590345e-02]"
0.0018940509874944933,0.0006376282780697573,"[ 2.69637243e+00  3.86775842e+00  1.99301940e+01  3.03627574e-01
  8.40554134e-02 -8.94060549e-03  1.05312948e-01  4.33900768e-03
  1.39612045e-01  9.33025790e-02]"
0.0018753287094457308,0.0006319187842664619,"[ 2.69662960e+00  3.86780885e+00  1.99304193e+01  3.03370398e-01
  8.39773135e-02 -8.93643219e-03  1.05364106e-01  4.34315563e-03
  1.39161424e-01  9.33464310e-02]"
0.0018568889275822453,0.000626289577348002,"[ 2.69688389e+00  3.86785867e+00  1.99306429e+01  3.03116114e-01
  8.39001041e-02 -8.93230455e-03  1.05414747e-01  4.34726378e-03
  1.38714276e-01  9.33905764e-02]"
0.0018387258536983293,0.0006207390481043035,"[ 2.69713532e+00  3.86790790e+00  1.99308647e+01  3.02864676e-01
  8.38237705e-02 -8.92822184e-03  1.05464877e-01  4.35133267e-03
  1.38270561e-01  9.34350017e-02]"
0.0018208338483077565,0.0006152656293244339,"[ 2.69738396e+00  3.86795654e+00  1.99310849e+01  3.02616036e-01
  8.37482980e-02 -8.92418333e-03  1.05514505e-01  4.35536285e-03
  1.37830239e-01  9.34796937e-02]"
0.0018032074160704158,0.0006098677944907509,"[ 2.69762985e+00  3.86800460e+00  1.99313034e+01  3.02370149e-01
  8.36736725e-02 -8.92018832e-03  1.05563637e-01  4.35935485e-03
  1.37393274e-01  9.35246398e-02]"
0.0017858412013818691,0.0006045440564687898,"[ 2.69787303e+00  3.86805210e+00  1.99315202e+01  3.02126970e-01
  8.35998800e-02 -8.91623614e-03  1.05612281e-01  4.36330919e-03
  1.36959628e-01  9.35698274e-02]"
0.001768729984121151,0.0005992929662807186,"[ 2.69811354e+00  3.86809903e+00  1.99317354e+01  3.01886457e-01
  8.35269069e-02 -8.91232610e-03  1.05660443e-01  4.36722639e-03
  1.36529263e-01  9.36152446e-02]"
0.0017518686755482837,0.0005941131119121609,"[ 2.69835144e+00  3.86814542e+00  1.99319489e+01  3.01648565e-01
  8.34547399e-02 -8.90845755e-03  1.05708131e-01  4.37110695e-03
  1.36102144e-01  9.36608796e-02]"
0.0017352523143466328,0.000589003117168801,"[ 2.69858675e+00  3.86819127e+00  1.99321609e+01  3.01413253e-01
  8.33833659e-02 -8.90462985e-03  1.05755352e-01  4.37495138e-03
  1.35678234e-01  9.37067211e-02]"
0.001718876062803914,0.0005839616405512659,"[ 2.69881952e+00  3.86823659e+00  1.99323713e+01  3.01180480e-01
  8.33127722e-02 -8.90084236e-03  1.05802113e-01  4.37876015e-03
  1.35257499e-01  9.37527581e-02]"
0.0017027352031263802,0.0005789873742152536,"[ 2.69904979e+00  3.86828139e+00  1.99325800e+01  3.00950207e-01
  8.32429462e-02 -8.89709446e-03  1.05848418e-01  4.38253374e-03
  1.34839903e-01  9.37989800e-02]"
0.0016868251338809936,0.0005740790429164885,"[ 2.69927761e+00  3.86832568e+00  1.99327873e+01  3.00722393e-01
  8.31738757e-02 -8.89338554e-03  1.05894277e-01  4.38627264e-03
  1.34425412e-01  9.38453762e-02]"
0.001671141366560025,0.0005692354030294115,"[ 2.69950300e+00  3.86836946e+00  1.99329930e+01  3.00497000e-01
  8.31055488e-02 -8.88971502e-03  1.05939693e-01  4.38997729e-03
  1.34013994e-01  9.38919368e-02]"
0.0016556795222641687,0.0005644552415921535,"[ 2.69972601e+00  3.86841275e+00  1.99331972e+01  3.00273990e-01
  8.30379536e-02 -8.88608230e-03  1.05984675e-01  4.39364816e-03
  1.33605613e-01  9.39386519e-02]"
0.0016404353284984038,0.000559737375377381,"[ 2.69994667e+00  3.86845555e+00  1.99333999e+01  3.00053327e-01
  8.29710788e-02 -8.88248682e-03  1.06029227e-01  4.39728569e-03
  1.33200239e-01  9.39855121e-02]"
0.0016254046160772873,0.0005550806500035258,"[ 2.70016503e+00  3.86849787e+00  1.99336011e+01  2.99834974e-01
  8.29049129e-02 -8.87892801e-03  1.06073356e-01  4.40089032e-03
  1.32797838e-01  9.40325082e-02]"
0.0016105833161342569,0.0005504839390767634,"[ 2.70038110e+00  3.86853972e+00  1.99338008e+01  2.99618896e-01
  8.28394450e-02 -8.87540533e-03  1.06117068e-01  4.40446249e-03
  1.32398380e-01  9.40796312e-02]"
0.0015959674572324915,0.0005459461433499176,"[ 2.70059494e+00  3.86858111e+00  1.99339991e+01  2.99405058e-01
  8.27746642e-02 -8.87191824e-03  1.06160369e-01  4.40800262e-03
  1.32001832e-01  9.41268723e-02]"
0.001581553162571685,0.0005414661899376666,"[ 2.70080657e+00  3.86862204e+00  1.99341959e+01  2.99193426e-01
  8.27105601e-02 -8.86846621e-03  1.06203263e-01  4.41151113e-03
  1.31608164e-01  9.41742233e-02]"
0.001567336647288286,0.0005370430315352095,"[ 2.70101603e+00  3.86866252e+00  1.99343913e+01  2.98983966e-01
  8.26471221e-02 -8.86504872e-03  1.06245757e-01  4.41498842e-03
  1.31217345e-01  9.42216759e-02]"
0.0015533142158455336,0.0005326756456609354,"[ 2.70122335e+00  3.86870256e+00  1.99345853e+01  2.98776646e-01
  8.25843402e-02 -8.86166527e-03  1.06287857e-01  4.41843490e-03
  1.30829346e-01  9.42692221e-02]"
0.0015394822595090783,0.0005283630339488705,"[ 2.70142857e+00  3.86874217e+00  1.99347779e+01  2.98571434e-01
  8.25222043e-02 -8.85831535e-03  1.06329567e-01  4.42185098e-03
  1.30444137e-01  9.43168542e-02]"
0.001525837253905797,0.0005241042214503855,"[ 2.70163170e+00  3.86878135e+00  1.99349692e+01  2.98368297e-01
  8.24607048e-02 -8.85499848e-03  1.06370893e-01  4.42523703e-03
  1.30061690e-01  9.43645649e-02]"
0.0015123757566624376,0.0005198982559442291,"[ 2.70183279e+00  3.86882011e+00  1.99351590e+01  2.98167206e-01
  8.23998319e-02 -8.85171418e-03  1.06411839e-01  4.42859345e-03
  1.29681974e-01  9.44123467e-02]"
0.0014990944051212732,0.0005157442073082582,"[ 2.70203187e+00  3.86885845e+00  1.99353475e+01  2.97968130e-01
  8.23395764e-02 -8.84846198e-03  1.06452412e-01  4.43192062e-03
  1.29304963e-01  9.44601927e-02]"
0.0014859899141292379,0.0005116411668741442,"[ 2.70222896e+00  3.86889638e+00  1.99355347e+01  2.97771040e-01
  8.22799290e-02 -8.84524141e-03  1.06492616e-01  4.43521889e-03
  1.28930629e-01  9.45080961e-02]"
0.0014730590738984966,0.0005075882468216272,"[ 2.70242409e+00  3.86893392e+00  1.99357205e+01  2.97575905e-01
  8.22208806e-02 -8.84205203e-03  1.06532456e-01  4.43848864e-03
  1.28558943e-01  9.45560501e-02]"
0.0014602987479361196,0.0005035845795991261,"[ 2.70261730e+00  3.86897106e+00  1.99359051e+01  2.97382699e-01
  8.21624226e-02 -8.83889339e-03  1.06571937e-01  4.44173023e-03
  1.28189879e-01  9.46040483e-02]"
0.0014477058710391758,0.0004996293173380249,"[ 2.70280861e+00  3.86900780e+00  1.99360883e+01  2.97191392e-01
  8.21045461e-02 -8.83576505e-03  1.06611063e-01  4.44494402e-03
  1.27823411e-01  9.46520846e-02]"
0.0014352774473538883,0.0004957216313242794,"[ 2.70299804e+00  3.86904417e+00  1.99362702e+01  2.97001957e-01
  8.20472427e-02 -8.83266660e-03  1.06649840e-01  4.44813034e-03
  1.27459511e-01  9.47001528e-02]"
0.0014230105484961534,0.0004918607114486964,"[ 2.70318563e+00  3.86908016e+00  1.99364509e+01  2.96814368e-01
  8.19905040e-02 -8.82959760e-03  1.06688271e-01  4.45128955e-03
  1.27098154e-01  9.47482470e-02]"
0.001410902311731258,0.00048804576569539266,"[ 2.70337140e+00  3.86911578e+00  1.99366303e+01  2.96628597e-01
  8.19343218e-02 -8.82655764e-03  1.06726362e-01  4.45442197e-03
  1.26739314e-01  9.47963616e-02]"
0.001398949938210792,0.00048427601965248646,"[ 2.70355538e+00  3.86915103e+00  1.99368085e+01  2.96444620e-01
  8.18786881e-02 -8.82354632e-03  1.06764116e-01  4.45752795e-03
  1.26382967e-01  9.48444911e-02]"
0.0013871506912640484,0.00048055071602809527,"[ 2.70373759e+00  3.86918592e+00  1.99369855e+01  2.96262410e-01
  8.18235950e-02 -8.82056325e-03  1.06801539e-01  4.46060780e-03
  1.26029086e-01  9.48926299e-02]"
0.0013755018947431957,0.0004768691141692495,"[ 2.70391806e+00  3.86922045e+00  1.99371612e+01  2.96081942e-01
  8.17690348e-02 -8.81760803e-03  1.06838633e-01  4.46366185e-03
  1.25677648e-01  9.49407730e-02]"
0.0013640009314192549,0.000473230489626153,"[ 2.70409681e+00  3.86925464e+00  1.99373357e+01  2.95903192e-01
  8.17149999e-02 -8.81468029e-03  1.06875405e-01  4.46669041e-03
  1.25328629e-01  9.49889154e-02]"
0.0013526452414275273,0.0004696341337183833,"[ 2.70427386e+00  3.86928848e+00  1.99375090e+01  2.95726137e-01
  8.16614829e-02 -8.81177963e-03  1.06911857e-01  4.46969380e-03
  1.24982004e-01  9.50370520e-02]"
0.0013414323207607214,0.00046607935308912087,"[ 2.70444925e+00  3.86932198e+00  1.99376811e+01  2.95550751e-01
  8.16084764e-02 -8.80890571e-03  1.06947994e-01  4.47267231e-03
  1.24637749e-01  9.50851781e-02]"
0.0013303597198078242,0.0004625654693206998,"[ 2.70462299e+00  3.86935515e+00  1.99378521e+01  2.95377013e-01
  8.15559733e-02 -8.80605814e-03  1.06983820e-01  4.47562626e-03
  1.24295843e-01  9.51332892e-02]"
0.0013194250419379684,0.0004590918185246549,"[ 2.70479510e+00  3.86938798e+00  1.99380219e+01  2.95204899e-01
  8.15039665e-02 -8.80323658e-03  1.07019339e-01  4.47855593e-03
  1.23956260e-01  9.51813808e-02]"
0.0013086259421262684,0.0004556577509524659,"[ 2.70496561e+00  3.86942049e+00  1.99381905e+01  2.95034387e-01
  8.14524491e-02 -8.80044068e-03  1.07054554e-01  4.48146161e-03
  1.23618980e-01  9.52294486e-02]"
0.0012979601256220804,0.0004522626306361318,"[ 2.70513454e+00  3.86945269e+00  1.99383580e+01  2.94865455e-01
  8.14014144e-02 -8.79767010e-03  1.07089469e-01  4.48434361e-03
  1.23283980e-01  9.52774883e-02]"
0.0012874253466562055,0.0004489058350183424,"[ 2.70530192e+00  3.86948456e+00  1.99385244e+01  2.94698082e-01
  8.13508557e-02 -8.79492448e-03  1.07124089e-01  4.48720219e-03
  1.22951237e-01  9.53254960e-02]"
0.0012770194071873215,0.00044558675460749654,"[ 2.70546775e+00  3.86951613e+00  1.99386896e+01  2.94532246e-01
  8.13007664e-02 -8.79220352e-03  1.07158417e-01  4.49003763e-03
  1.22620729e-01  9.53734676e-02]"
0.0012667401556856236,0.0004423047926299254,"[ 2.70563207e+00  3.86954739e+00  1.99388538e+01  2.94367926e-01
  8.12511401e-02 -8.78950687e-03  1.07192456e-01  4.49285022e-03
  1.22292436e-01  9.54213993e-02]"
0.0012565854859523282,0.00043905936470839,"[ 2.70579490e+00  3.86957834e+00  1.99390168e+01  2.94205103e-01
  8.12019706e-02 -8.78683422e-03  1.07226210e-01  4.49564021e-03
  1.21966336e-01  9.54692875e-02]"
0.001246553335973931,0.00043584989854432063,"[ 2.70595624e+00  3.86960900e+00  1.99391788e+01  2.94043755e-01
  8.11532516e-02 -8.78418525e-03  1.07259682e-01  4.49840788e-03
  1.21642408e-01  9.55171286e-02]"
0.0012366416868104435,0.00043267583360682944,"[ 2.70611614e+00  3.86963936e+00  1.99393397e+01  2.93883864e-01
  8.11049770e-02 -8.78155966e-03  1.07292877e-01  4.50115348e-03
  1.21320631e-01  9.55649191e-02]"
0.0012268485615157835,0.00042953662082639594,"[ 2.70627459e+00  3.86966944e+00  1.99394995e+01  2.93725410e-01
  8.10571409e-02 -8.77895714e-03  1.07325797e-01  4.50387728e-03
  1.21000985e-01  9.56126556e-02]"
0.0012171720240896683,0.0004264317223194804,"[ 2.70643163e+00  3.86969923e+00  1.99396583e+01  2.93568373e-01
  8.10097374e-02 -8.77637739e-03  1.07358445e-01  4.50657952e-03
  1.20683450e-01  9.56603349e-02]"
0.0012076101784602796,0.0004233606110834027,"[ 2.70658726e+00  3.86972874e+00  1.99398160e+01  2.93412737e-01
  8.09627608e-02 -8.77382011e-03  1.07390826e-01  4.50926046e-03
  1.20368006e-01  9.57079538e-02]"
0.0011981611674954883,0.00042032277075360964,"[ 2.70674152e+00  3.86975797e+00  1.99399727e+01  2.93258480e-01
  8.09162054e-02 -8.77128503e-03  1.07422942e-01  4.51192034e-03
  1.20054633e-01  9.57555094e-02]"
0.001188823172043583,0.0004173176953060554,"[ 2.70689441e+00  3.86978692e+00  1.99401283e+01  2.93105587e-01
  8.08700656e-02 -8.76877186e-03  1.07454796e-01  4.51455940e-03
  1.19743313e-01  9.58029986e-02]"
0.0011795944100004762,0.0004143448888225637,"[ 2.70704596e+00  3.86981561e+00  1.99402830e+01  2.92954039e-01
  8.08243359e-02 -8.76628031e-03  1.07486391e-01  4.51717789e-03
  1.19434024e-01  9.58504185e-02]"
0.00117047313540427,0.00041140386522801084,"[ 2.70719618e+00  3.86984403e+00  1.99404366e+01  2.92803819e-01
  8.07790110e-02 -8.76381011e-03  1.07517732e-01  4.51977603e-03
  1.19126750e-01  9.58977665e-02]"
0.0011614576375550028,0.00040849414806069415,"[ 2.70734509e+00  3.86987219e+00  1.99405893e+01  2.92654909e-01
  8.07340857e-02 -8.76136100e-03  1.07548820e-01  4.52235406e-03
  1.18821471e-01  9.59450399e-02]"
0.0011525462401596345,0.00040561527021242775,"[ 2.70749271e+00  3.86990008e+00  1.99407409e+01  2.92507293e-01
  8.06895546e-02 -8.75893271e-03  1.07579658e-01  4.52491221e-03
  1.18518168e-01  9.59922360e-02]"
0.0011437373005011148,0.0004027667737379343,"[ 2.70763905e+00  3.86992772e+00  1.99408916e+01  2.92360954e-01
  8.06454128e-02 -8.75652497e-03  1.07610250e-01  4.52745070e-03
  1.18216824e-01  9.60393524e-02]"
0.001135029208630452,0.00039994820958744285,"[ 2.70778412e+00  3.86995511e+00  1.99410413e+01  2.92215876e-01
  8.06016551e-02 -8.75413754e-03  1.07640599e-01  4.52996975e-03
  1.17917420e-01  9.60863866e-02]"
0.0011264203865819673,0.0003971591374298659,"[ 2.70792796e+00  3.86998225e+00  1.99411900e+01  2.92072043e-01
  8.05582768e-02 -8.75177015e-03  1.07670707e-01  4.53246957e-03
  1.17619940e-01  9.61333364e-02]"
0.0011179092876096631,0.00039439912541852764,"[ 2.70807056e+00  3.87000915e+00  1.99413378e+01  2.91929440e-01
  8.05152729e-02 -8.74942257e-03  1.07700577e-01  4.53495040e-03
  1.17324364e-01  9.61801994e-02]"
0.0011094943954453344,0.0003916677500037811,"[ 2.70821195e+00  3.87003580e+00  1.99414847e+01  2.91788050e-01
  8.04726387e-02 -8.74709454e-03  1.07730212e-01  4.53741243e-03
  1.17030676e-01  9.62269735e-02]"
0.0011011742235770257,0.0003889645957211584,"[ 2.70835214e+00  3.87006222e+00  1.99416306e+01  2.91647858e-01
  8.04303695e-02 -8.74478583e-03  1.07759614e-01  4.53985587e-03
  1.16738859e-01  9.62736565e-02]"
0.001092947314547324,0.0003862892550048709,"[ 2.70849115e+00  3.87008839e+00  1.99417756e+01  2.91508850e-01
  8.03884607e-02 -8.74249620e-03  1.07788787e-01  4.54228093e-03
  1.16448895e-01  9.63202465e-02]"
0.001084812239270682,0.0003836413280113328,"[ 2.70862899e+00  3.87011434e+00  1.99419196e+01  2.91371011e-01
  8.03469077e-02 -8.74022542e-03  1.07817732e-01  4.54468781e-03
  1.16160769e-01  9.63667415e-02]"
